UNITID,EFFYLEV,LSTUDY,XEYTOTLT,EFYTOTLT,XEYTOTLM,EFYTOTLM,XEYTOTLW,EFYTOTLW,XEFYAIAT,EFYAIANT,XEFYAIAM,EFYAIANM,XEFYAIAW,EFYAIANW,XEFYASIT,EFYASIAT,XEFYASIM,EFYASIAM,XEFYASIW,EFYASIAW,XEFYBKAT,EFYBKAAT,XEFYBKAM,EFYBKAAM,XEFYBKAW,EFYBKAAW,XEFYHIST,EFYHISPT,XEFYHISM,EFYHISPM,XEFYHISW,EFYHISPW,XEFYNHPT,EFYNHPIT,XEFYNHPM,EFYNHPIM,XEFYNHPW,EFYNHPIW,XEFYWHIT,EFYWHITT,XEFYWHIM,EFYWHITM,XEFYWHIW,EFYWHITW,XEFY2MOT,EFY2MORT,XEFY2MOM,EFY2MORM,XEFY2MOW,EFY2MORW,XEYUNKNT,EFYUNKNT,XEYUNKNM,EFYUNKNM,XEYUNKNW,EFYUNKNW,XEYNRALT,EFYNRALT,XEYNRALM,EFYNRALM,XEYNRALW,EFYNRALW
240277,4,  3,"R",510,"R",120,"R",390,"R",16,"R",5,"R",11,"R",6,"R",2,"R",4,"R",13,"R",6,"R",7,"R",11,"R",1,"R",10,"R",0,"R",0,"R",0,"R",454,"R",100,"R",354,"R",2,"R",2,"R",0,"R",2,"R",0,"R",2,"R",6,"R",4,"R",2
240329,1,999,"R",11876,"R",4809,"R",7067,"R",48,"R",19,"R",29,"R",315,"R",140,"R",175,"R",104,"R",75,"R",29,"R",221,"R",99,"R",122,"R",9,"R",6,"R",3,"R",10454,"R",4079,"R",6375,"R",139,"R",66,"R",73,"R",123,"R",60,"R",63,"R",463,"R",265,"R",198
240329,2,  1,"R",9842,"R",4254,"R",5588,"R",41,"R",17,"R",24,"R",290,"R",133,"R",157,"R",96,"R",70,"R",26,"R",200,"R",95,"R",105,"R",8,"R",5,"R",3,"R",8592,"R",3599,"R",4993,"R",127,"R",62,"R",65,"R",98,"R",51,"R",47,"R",390,"R",222,"R",168
240329,4,  3,"R",2034,"R",555,"R",1479,"R",7,"R",2,"R",5,"R",25,"R",7,"R",18,"R",8,"R",5,"R",3,"R",21,"R",4,"R",17,"R",1,"R",1,"R",0,"R",1862,"R",480,"R",1382,"R",12,"R",4,"R",8,"R",25,"R",9,"R",16,"R",73,"R",43,"R",30
240338,1,999,"R",983,"R",424,"R",559,"R",8,"R",3,"R",5,"R",6,"R",2,"R",4,"R",52,"R",27,"R",25,"R",37,"R",22,"R",15,"R",2,"R",2,"R",0,"R",823,"R",345,"R",478,"R",8,"R",4,"R",4,"R",28,"R",8,"R",20,"R",19,"R",11,"R",8
240338,2,  1,"R",983,"R",424,"R",559,"R",8,"R",3,"R",5,"R",6,"R",2,"R",4,"R",52,"R",27,"R",25,"R",37,"R",22,"R",15,"R",2,"R",2,"R",0,"R",823,"R",345,"R",478,"R",8,"R",4,"R",4,"R",28,"R",8,"R",20,"R",19,"R",11,"R",8
240365,1,999,"R",15954,"R",6214,"R",9740,"R",136,"R",54,"R",82,"R",518,"R",200,"R",318,"R",227,"R",111,"R",116,"R",353,"R",155,"R",198,"R",2,"R",2,"R",0,"R",14287,"R",5502,"R",8785,"R",134,"R",54,"R",80,"R",144,"R",64,"R",80,"R",153,"R",72,"R",81
240365,2,  1,"R",13573,"R",5588,"R",7985,"R",102,"R",46,"R",56,"R",462,"R",186,"R",276,"R",210,"R",99,"R",111,"R",313,"R",141,"R",172,"R",2,"R",2,"R",0,"R",12118,"R",4954,"R",7164,"R",131,"R",54,"R",77,"R",113,"R",49,"R",64,"R",122,"R",57,"R",65
240365,4,  3,"R",2381,"R",626,"R",1755,"R",34,"R",8,"R",26,"R",56,"R",14,"R",42,"R",17,"R",12,"R",5,"R",40,"R",14,"R",26,"R",0,"R",0,"R",0,"R",2169,"R",548,"R",1621,"R",3,"R",0,"R",3,"R",31,"R",15,"R",16,"R",31,"R",15,"R",16
240374,1,999,"R",6170,"R",2821,"R",3349,"R",22,"R",8,"R",14,"R",157,"R",71,"R",86,"R",632,"R",250,"R",382,"R",559,"R",250,"R",309,"R",10,"R",6,"R",4,"R",4474,"R",2090,"R",2384,"R",134,"R",53,"R",81,"R",83,"R",39,"R",44,"R",99,"R",54,"R",45
240374,2,  1,"R",5937,"R",2709,"R",3228,"R",19,"R",8,"R",11,"R",150,"R",68,"R",82,"R",626,"R",248,"R",378,"R",548,"R",246,"R",302,"R",10,"R",6,"R",4,"R",4300,"R",2006,"R",2294,"R",134,"R",53,"R",81,"R",77,"R",36,"R",41,"R",73,"R",38,"R",35
240374,4,  3,"R",233,"R",112,"R",121,"R",3,"R",0,"R",3,"R",7,"R",3,"R",4,"R",6,"R",2,"R",4,"R",11,"R",4,"R",7,"R",0,"R",0,"R",0,"R",174,"R",84,"R",90,"R",0,"R",0,"R",0,"R",6,"R",3,"R",3,"R",26,"R",16,"R",10
240392,1,999,"R",6630,"R",1434,"R",5196,"R",33,"R",4,"R",29,"R",61,"R",30,"R",31,"R",931,"R",123,"R",808,"R",137,"R",48,"R",89,"Z",0,"Z",0,"Z",0,"R",2000,"R",717,"R",1283,"R",25,"R",9,"R",16,"R",3441,"R",503,"R",2938,"R",2,"Z",0,"R",2
240392,2,  1,"R",6391,"R",1361,"R",5030,"R",30,"R",4,"R",26,"R",59,"R",29,"R",30,"R",884,"R",112,"R",772,"R",133,"R",47,"R",86,"Z",0,"Z",0,"Z",0,"R",1949,"R",698,"R",1251,"R",24,"R",9,"R",15,"R",3310,"R",462,"R",2848,"R",2,"Z",0,"R",2
240392,4,  3,"R",239,"R",73,"R",166,"R",3,"Z",0,"R",3,"R",2,"R",1,"R",1,"R",47,"R",11,"R",36,"R",4,"R",1,"R",3,"Z",0,"Z",0,"Z",0,"R",51,"R",19,"R",32,"R",1,"Z",0,"R",1,"R",131,"R",41,"R",90,"Z",0,"Z",0,"Z",0
240417,1,999,"R",11286,"R",5434,"R",5852,"R",56,"R",18,"R",38,"R",283,"R",131,"R",152,"R",107,"R",56,"R",51,"R",177,"R",68,"R",109,"R",12,"R",5,"R",7,"R",9947,"R",4806,"R",5141,"R",137,"R",57,"R",80,"R",344,"R",174,"R",170,"R",223,"R",119,"R",104
240417,2,  1,"R",9325,"R",4834,"R",4491,"R",47,"R",16,"R",31,"R",245,"R",115,"R",130,"R",80,"R",48,"R",32,"R",145,"R",62,"R",83,"R",10,"R",4,"R",6,"R",8319,"R",4329,"R",3990,"R",124,"R",56,"R",68,"R",224,"R",137,"R",87,"R",131,"R",67,"R",64
240417,4,  3,"R",1961,"R",600,"R",1361,"R",9,"R",2,"R",7,"R",38,"R",16,"R",22,"R",27,"R",8,"R",19,"R",32,"R",6,"R",26,"R",2,"R",1,"R",1,"R",1628,"R",477,"R",1151,"R",13,"R",1,"R",12,"R",120,"R",37,"R",83,"R",92,"R",52,"R",40
240426,1,999,"R",3434,"R",1416,"R",2018,"R",102,"R",33,"R",69,"R",40,"R",19,"R",21,"R",47,"R",29,"R",18,"R",47,"R",16,"R",31,"R",2,"R",2,"R",0,"R",2903,"R",1177,"R",1726,"R",48,"R",10,"R",38,"R",36,"R",18,"R",18,"R",209,"R",112,"R",97
240426,2,  1,"R",3129,"R",1325,"R",1804,"R",93,"R",31,"R",62,"R",37,"R",19,"R",18,"R",44,"R",28,"R",16,"R",46,"R",15,"R",31,"R",2,"R",2,"R",0,"R",2622,"R",1094,"R",1528,"R",47,"R",10,"R",37,"R",33,"R",16,"R",17,"R",205,"R",110,"R",95
240426,4,  3,"R",305,"R",91,"R",214,"R",9,"R",2,"R",7,"R",3,"R",0,"R",3,"R",3,"R",1,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",281,"R",83,"R",198,"R",1,"R",0,"R",1,"R",3,"R",2,"R",1,"R",4,"R",2,"R",2
240444,1,999,"R",46756,"R",22559,"R",24197,"R",198,"R",98,"R",100,"R",2419,"R",1122,"R",1297,"R",1191,"R",516,"R",675,"R",1741,"R",817,"R",924,"R",38,"R",18,"R",20,"R",34120,"R",16247,"R",17873,"R",652,"R",283,"R",369,"R",1442,"R",747,"R",695,"R",4955,"R",2711,"R",2244
240444,2,  1,"R",33772,"R",16187,"R",17585,"R",134,"R",69,"R",65,"R",1825,"R",871,"R",954,"R",842,"R",374,"R",468,"R",1284,"R",597,"R",687,"R",32,"R",13,"R",19,"R",25907,"R",12387,"R",13520,"R",504,"R",222,"R",282,"R",903,"R",452,"R",451,"R",2341,"R",1202,"R",1139
240444,4,  3,"R",12984,"R",6372,"R",6612,"R",64,"R",29,"R",35,"R",594,"R",251,"R",343,"R",349,"R",142,"R",207,"R",457,"R",220,"R",237,"R",6,"R",5,"R",1,"R",8213,"R",3860,"R",4353,"R",148,"R",61,"R",87,"R",539,"R",295,"R",244,"R",2614,"R",1509,"R",1105
240453,1,999,"R",36123,"R",16861,"R",19262,"R",162,"R",61,"R",101,"R",1659,"R",818,"R",841,"R",2759,"R",993,"R",1766,"R",2009,"R",907,"R",1102,"R",15,"R",3,"R",12,"R",27533,"R",13067,"R",14466,"R",698,"R",294,"R",404,"R",137,"R",66,"R",71,"R",1151,"R",652,"R",499
240453,2,  1,"R",29596,"R",14277,"R",15319,"R",140,"R",55,"R",85,"R",1440,"R",731,"R",709,"R",2427,"R",894,"R",1533,"R",1740,"R",812,"R",928,"R",13,"R",3,"R",10,"R",22666,"R",11179,"R",11487,"R",606,"R",261,"R",345,"R",109,"R",50,"R",59,"R",455,"R",292,"R",163
240453,4,  3,"R",6527,"R",2584,"R",3943,"R",22,"R",6,"R",16,"R",219,"R",87,"R",132,"R",332,"R",99,"R",233,"R",269,"R",95,"R",174,"R",2,"R",0,"R",2,"R",4867,"R",1888,"R",2979,"R",92,"R",33,"R",59,"R",28,"R",16,"R",12,"R",696,"R",360,"R",336
240462,1,999,"R",9249,"R",5608,"R",3641,"R",36,"R",17,"R",19,"R",97,"R",68,"R",29,"R",246,"R",138,"R",108,"R",150,"R",88,"R",62,"R",13,"R",9,"R",4,"R",8346,"R",5053,"R",3293,"R",65,"R",41,"R",24,"R",158,"R",99,"R",59,"R",138,"R",95,"R",43
240462,2,  1,"R",8207,"R",5058,"R",3149,"R",27,"R",14,"R",13,"R",81,"R",60,"R",21,"R",177,"R",99,"R",78,"R",121,"R",70,"R",51,"R",9,"R",6,"R",3,"R",7550,"R",4653,"R",2897,"R",60,"R",37,"R",23,"R",103,"R",62,"R",41,"R",79,"R",57,"R",22
240462,4,  3,"R",1042,"R",550,"R",492,"R",9,"R",3,"R",6,"R",16,"R",8,"R",8,"R",69,"R",39,"R",30,"R",29,"R",18,"R",11,"R",4,"R",3,"R",1,"R",796,"R",400,"R",396,"R",5,"R",4,"R",1,"R",55,"R",37,"R",18,"R",59,"R",38,"R",21
240471,1,999,"R",7893,"R",3170,"R",4723,"R",24,"R",9,"R",15,"R",170,"R",77,"R",93,"R",117,"R",70,"R",47,"R",99,"R",40,"R",59,"R",7,"R",4,"R",3,"R",7187,"R",2846,"R",4341,"R",84,"R",34,"R",50,"R",93,"R",46,"R",47,"R",112,"R",44,"R",68
240471,2,  1,"R",7048,"R",2924,"R",4124,"R",23,"R",9,"R",14,"R",163,"R",72,"R",91,"R",103,"R",62,"R",41,"R",87,"R",37,"R",50,"R",7,"R",4,"R",3,"R",6415,"R",2630,"R",3785,"R",81,"R",32,"R",49,"R",69,"R",39,"R",30,"R",100,"R",39,"R",61
240471,4,  3,"R",845,"R",246,"R",599,"R",1,"R",0,"R",1,"R",7,"R",5,"R",2,"R",14,"R",8,"R",6,"R",12,"R",3,"R",9,"R",0,"R",0,"R",0,"R",772,"R",216,"R",556,"R",3,"R",2,"R",1,"R",24,"R",7,"R",17,"R",12,"R",5,"R",7
240480,1,999,"R",10878,"R",4956,"R",5922,"R",61,"R",30,"R",31,"R",223,"R",110,"R",113,"R",131,"R",90,"R",41,"R",195,"R",81,"R",114,"R",13,"R",6,"R",7,"R",9791,"R",4412,"R",5379,"R",114,"R",48,"R",66,"R",125,"R",64,"R",61,"R",225,"R",115,"R",110
240480,2,  1,"R",10007,"R",4740,"R",5267,"R",58,"R",29,"R",29,"R",217,"R",109,"R",108,"R",124,"R",89,"R",35,"R",188,"R",79,"R",109,"R",12,"R",6,"R",6,"R",8961,"R",4209,"R",4752,"R",112,"R",47,"R",65,"R",118,"R",61,"R",57,"R",217,"R",111,"R",106
240480,4,  3,"R",871,"R",216,"R",655,"R",3,"R",1,"R",2,"R",6,"R",1,"R",5,"R",7,"R",1,"R",6,"R",7,"R",2,"R",5,"R",1,"R",0,"R",1,"R",830,"R",203,"R",627,"R",2,"R",1,"R",1,"R",7,"R",3,"R",4,"R",8,"R",4,"R",4
240505,1,999,"R",6035,"R",2633,"R",3402,"R",73,"R",33,"R",40,"R",30,"R",16,"R",14,"R",66,"R",38,"R",28,"R",242,"R",104,"R",138,"R",11,"R",6,"R",5,"R",5425,"R",2321,"R",3104,"R",4,"R",1,"R",3,"R",142,"R",92,"R",50,"R",42,"R",22,"R",20
240505,2,  1,"R",6035,"R",2633,"R",3402,"R",73,"R",33,"R",40,"R",30,"R",16,"R",14,"R",66,"R",38,"R",28,"R",242,"R",104,"R",138,"R",11,"R",6,"R",5,"R",5425,"R",2321,"R",3104,"R",4,"R",1,"R",3,"R",142,"R",92,"R",50,"R",42,"R",22,"R",20
240514,1,999,"R",3541,"R",1596,"R",1945,"R",409,"R",168,"R",241,"R",22,"R",14,"R",8,"R",16,"R",10,"R",6,"R",225,"R",103,"R",122,"R",8,"R",4,"R",4,"R",2691,"R",1215,"R",1476,"R",55,"R",21,"R",34,"R",92,"R",49,"R",43,"R",23,"R",12,"R",11
240514,2,  1,"R",3541,"R",1596,"R",1945,"R",409,"R",168,"R",241,"R",22,"R",14,"R",8,"R",16,"R",10,"R",6,"R",225,"R",103,"R",122,"R",8,"R",4,"R",4,"R",2691,"R",1215,"R",1476,"R",55,"R",21,"R",34,"R",92,"R",49,"R",43,"R",23,"R",12,"R",11
240596,1,999,"R",2158,"R",846,"R",1312,"R",21,"R",7,"R",14,"R",9,"R",2,"R",7,"R",14,"R",8,"R",6,"R",114,"R",44,"R",70,"R",9,"R",5,"R",4,"R",1791,"R",710,"R",1081,"R",12,"R",3,"R",9,"R",182,"R",62,"R",120,"R",6,"R",5,"R",1
240596,2,  1,"R",2158,"R",846,"R",1312,"R",21,"R",7,"R",14,"R",9,"R",2,"R",7,"R",14,"R",8,"R",6,"R",114,"R",44,"R",70,"R",9,"R",5,"R",4,"R",1791,"R",710,"R",1081,"R",12,"R",3,"R",9,"R",182,"R",62,"R",120,"R",6,"R",5,"R",1
240620,1,999,"R",8056,"R",3422,"R",4634,"R",82,"R",33,"R",49,"R",62,"R",28,"R",34,"R",189,"R",97,"R",92,"R",595,"R",234,"R",361,"R",22,"R",8,"R",14,"R",6734,"R",2843,"R",3891,"R",9,"R",7,"R",2,"R",266,"R",124,"R",142,"R",97,"R",48,"R",49
240620,2,  1,"R",8056,"R",3422,"R",4634,"R",82,"R",33,"R",49,"R",62,"R",28,"R",34,"R",189,"R",97,"R",92,"R",595,"R",234,"R",361,"R",22,"R",8,"R",14,"R",6734,"R",2843,"R",3891,"R",9,"R",7,"R",2,"R",266,"R",124,"R",142,"R",97,"R",48,"R",49
240657,1,999,"R",2817,"R",1104,"R",1713,"R",35,"R",16,"R",19,"R",11,"R",3,"R",8,"R",18,"R",14,"R",4,"R",184,"R",73,"R",111,"R",7,"R",4,"R",3,"R",2369,"R",928,"R",1441,"R",48,"R",14,"R",34,"R",31,"R",10,"R",21,"R",114,"R",42,"R",72
240657,2,  1,"R",2817,"R",1104,"R",1713,"R",35,"R",16,"R",19,"R",11,"R",3,"R",8,"R",18,"R",14,"R",4,"R",184,"R",73,"R",111,"R",7,"R",4,"R",3,"R",2369,"R",928,"R",1441,"R",48,"R",14,"R",34,"R",31,"R",10,"R",21,"R",114,"R",42,"R",72
240666,1,999,"R",6306,"R",3823,"R",2483,"R",113,"R",73,"R",40,"R",33,"R",14,"R",19,"R",58,"R",40,"R",18,"R",277,"R",159,"R",118,"R",7,"R",2,"R",5,"R",5758,"R",3511,"R",2247,"R",29,"R",9,"R",20,"R",0,"R",0,"R",0,"R",31,"R",15,"R",16
240666,2,  1,"R",6306,"R",3823,"R",2483,"R",113,"R",73,"R",40,"R",33,"R",14,"R",19,"R",58,"R",40,"R",18,"R",277,"R",159,"R",118,"R",7,"R",2,"R",5,"R",5758,"R",3511,"R",2247,"R",29,"R",9,"R",20,"R",0,"R",0,"R",0,"R",31,"R",15,"R",16
240693,1,999,"R",7120,"R",4151,"R",2969,"R",70,"R",42,"R",28,"R",44,"R",17,"R",27,"R",74,"R",41,"R",33,"R",493,"R",285,"R",208,"R",6,"R",2,"R",4,"R",6349,"R",3726,"R",2623,"R",6,"R",2,"R",4,"R",0,"R",0,"R",0,"R",78,"R",36,"R",42
240693,2,  1,"R",7120,"R",4151,"R",2969,"R",70,"R",42,"R",28,"R",44,"R",17,"R",27,"R",74,"R",41,"R",33,"R",493,"R",285,"R",208,"R",6,"R",2,"R",4,"R",6349,"R",3726,"R",2623,"R",6,"R",2,"R",4,"R",0,"R",0,"R",0,"R",78,"R",36,"R",42
240709,1,999,"R",53,"R",3,"R",50,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",7,"R",2,"R",5,"R",6,"R",1,"R",5,"Z",0,"Z",0,"Z",0,"R",39,"Z",0,"R",39,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
240709,2,  1,"R",53,"R",3,"R",50,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",7,"R",2,"R",5,"R",6,"R",1,"R",5,"Z",0,"Z",0,"Z",0,"R",39,"Z",0,"R",39,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
240718,1,999,"R",2871,"R",2769,"R",102,"R",153,"R",138,"R",15,"R",52,"R",51,"R",1,"R",105,"R",102,"R",3,"R",366,"R",357,"R",9,"R",1,"R",1,"R",0,"R",2161,"R",2089,"R",72,"R",0,"R",0,"R",0,"R",32,"R",30,"R",2,"R",1,"R",1,"R",0
240718,2,  1,"R",2871,"R",2769,"R",102,"R",153,"R",138,"R",15,"R",52,"R",51,"R",1,"R",105,"R",102,"R",3,"R",366,"R",357,"R",9,"R",1,"R",1,"R",0,"R",2161,"R",2089,"R",72,"R",0,"R",0,"R",0,"R",32,"R",30,"R",2,"R",1,"R",1,"R",0
240727,1,999,"R",14902,"R",6943,"R",7959,"R",134,"R",50,"R",84,"R",179,"R",75,"R",104,"R",170,"R",111,"R",59,"R",609,"R",268,"R",341,"R",26,"R",16,"R",10,"R",11434,"R",5237,"R",6197,"R",236,"R",100,"R",136,"R",1267,"R",570,"R",697,"R",847,"R",516,"R",331
240727,2,  1,"R",11474,"R",5446,"R",6028,"R",106,"R",39,"R",67,"R",137,"R",61,"R",76,"R",147,"R",100,"R",47,"R",520,"R",234,"R",286,"R",23,"R",15,"R",8,"R",9094,"R",4293,"R",4801,"R",199,"R",88,"R",111,"R",847,"R",384,"R",463,"R",401,"R",232,"R",169
240727,4,  3,"R",3428,"R",1497,"R",1931,"R",28,"R",11,"R",17,"R",42,"R",14,"R",28,"R",23,"R",11,"R",12,"R",89,"R",34,"R",55,"R",3,"R",1,"R",2,"R",2340,"R",944,"R",1396,"R",37,"R",12,"R",25,"R",420,"R",186,"R",234,"R",446,"R",284,"R",162
240736,1,999,"R",2744,"R",1045,"R",1699,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2512,"R",972,"R",1540,"R",8,"R",4,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",224,"R",69,"R",155
240736,2,  1,"R",2744,"R",1045,"R",1699,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2512,"R",972,"R",1540,"R",8,"R",4,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",224,"R",69,"R",155
240745,1,999,"R",3574,"R",1550,"R",2024,"R",3,"R",0,"R",3,"R",1238,"R",533,"R",705,"R",27,"R",16,"R",11,"R",16,"R",7,"R",9,"R",2111,"R",903,"R",1208,"R",100,"R",53,"R",47,"R",0,"R",0,"R",0,"R",78,"R",37,"R",41,"R",1,"R",1,"R",0
240745,2,  1,"R",3574,"R",1550,"R",2024,"R",3,"R",0,"R",3,"R",1238,"R",533,"R",705,"R",27,"R",16,"R",11,"R",16,"R",7,"R",9,"R",2111,"R",903,"R",1208,"R",100,"R",53,"R",47,"R",0,"R",0,"R",0,"R",78,"R",37,"R",41,"R",1,"R",1,"R",0
240754,1,999,"R",4427,"R",1744,"R",2683,"R",11,"R",3,"R",8,"R",1723,"R",689,"R",1034,"R",25,"R",13,"R",12,"R",31,"R",10,"R",21,"R",2285,"R",876,"R",1409,"R",217,"R",87,"R",130,"Z",0,"Z",0,"Z",0,"R",108,"R",52,"R",56,"R",27,"R",14,"R",13
240754,2,  1,"R",3954,"R",1593,"R",2361,"R",9,"R",1,"R",8,"R",1596,"R",652,"R",944,"R",22,"R",11,"R",11,"R",26,"R",9,"R",17,"R",2026,"R",794,"R",1232,"R",157,"R",66,"R",91,"Z",0,"Z",0,"Z",0,"R",101,"R",49,"R",52,"R",17,"R",11,"R",6
240754,4,  3,"R",473,"R",151,"R",322,"R",2,"R",2,"Z",0,"R",127,"R",37,"R",90,"R",3,"R",2,"R",1,"R",5,"R",1,"R",4,"R",259,"R",82,"R",177,"R",60,"R",21,"R",39,"Z",0,"Z",0,"Z",0,"R",7,"R",3,"R",4,"R",10,"R",3,"R",7
240790,1,999,"R",1388,"R",547,"R",841,"R",2,"R",0,"R",2,"R",261,"R",102,"R",159,"R",3,"R",2,"R",1,"R",5,"R",3,"R",2,"R",857,"R",313,"R",544,"R",29,"R",17,"R",12,"R",41,"R",21,"R",20,"R",0,"R",0,"R",0,"R",190,"R",89,"R",101
240790,2,  1,"R",1388,"R",547,"R",841,"R",2,"R",0,"R",2,"R",261,"R",102,"R",159,"R",3,"R",2,"R",1,"R",5,"R",3,"R",2,"R",857,"R",313,"R",544,"R",29,"R",17,"R",12,"R",41,"R",21,"R",20,"R",0,"R",0,"R",0,"R",190,"R",89,"R",101
240879,1,999,"R",811,"R",321,"R",490,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",811,"R",321,"R",490,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
240879,2,  1,"R",811,"R",321,"R",490,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",811,"R",321,"R",490,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
240985,1,999,"R",626,"R",258,"R",368,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",626,"R",258,"R",368,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
240985,2,  1,"R",626,"R",258,"R",368,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",626,"R",258,"R",368,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
241100,1,999,"R",1758,"R",758,"R",1000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1758,"R",758,"R",1000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
241100,2,  1,"R",1570,"R",720,"R",850,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1570,"R",720,"R",850,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
241100,4,  3,"R",188,"R",38,"R",150,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",188,"R",38,"R",150,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
241128,1,999,"R",1495,"R",602,"R",893,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1494,"R",601,"R",893,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0
241128,2,  1,"R",1414,"R",581,"R",833,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1414,"R",581,"R",833,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
241128,4,  3,"R",81,"R",21,"R",60,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",80,"R",20,"R",60,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0
241146,1,999,"R",1434,"R",531,"R",903,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1434,"R",531,"R",903,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
241146,2,  1,"R",1434,"R",531,"R",903,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1434,"R",531,"R",903,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
241182,1,999,"R",586,"R",177,"R",409,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",586,"R",177,"R",409,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
241182,2,  1,"R",586,"R",177,"R",409,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",586,"R",177,"R",409,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
