UNITID,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,XAPPLCN,APPLCN,XAPPLCNM,APPLCNM,XAPPLCNW,APPLCNW,XADMSSN,ADMSSN,XADMSSNM,ADMSSNM,XADMSSNW,ADMSSNW,XENRLT,ENRLT,XENRLM,ENRLM,XENRLW,ENRLW,XENRLFT,ENRLFT,XENRLFTM,ENRLFTM,XENRLFTW,ENRLFTW,XENRLPT,ENRLPT,XENRLPTM,ENRLPTM,XENRLPTW,ENRLPTW,XSATNUM,SATNUM,XSATPCT,SATPCT,XACTNUM,ACTNUM,XACTPCT,ACTPCT,XSATVR25,SATVR25,XSATVR75,SATVR75,XSATMT25,SATMT25,XSATMT75,SATMT75,XACTCM25,ACTCM25,XACTCM75,ACTCM75,XACTEN25,ACTEN25,XACTEN75,ACTEN75,XACTMT25,ACTMT25,XACTMT75,ACTMT75 
197027,3,1,1,2,1,3,1,1,3,"R",1872,"R",1517,"R",355,"R",380,"R",308,"R",72,"R",279,"R",225,"R",54,"R",279,"R",225,"R",54,"A",,"A",,"A",,"R",195,"R",70,"R",167,"R",60,"R",570,"R",660,"R",620,"R",690,"R",26,"R",30,"R",25,"R",29,"R",25,"R",29
197036,2,1,1,2,1,3,1,1,3,"R",14829,"R",10864,"R",3965,"R",1433,"R",1091,"R",342,"R",1260,"R",990,"R",270,"R",1260,"R",990,"R",270,"A",,"A",,"A",,"R",1082,"R",86,"R",1032,"R",82,"R",580,"R",690,"R",600,"R",700,"R",26,"R",31,"R",28,"R",33,"R",27,"R",32
197045,1,2,1,2,1,2,2,1,3,"R",5419,"R",2350,"R",3069,"R",4441,"R",1863,"R",2578,"R",685,"R",343,"R",342,"R",685,"R",343,"R",342,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
197133,1,2,1,1,1,3,1,1,3,"R",7306,"R",2120,"R",5186,"R",1964,"R",795,"R",1169,"R",659,"R",278,"R",381,"R",658,"R",277,"R",381,"R",1,"R",1,"R",0,"R",396,"R",60,"R",264,"R",40,"R",670,"R",750,"R",660,"R",750,"R",30,"R",33,"R",31,"R",35,"R",27,"R",32
197142,1,3,1,3,3,1,3,1,3,"R",351,"R",135,"R",216,"R",297,"R",112,"R",185,"R",148,"R",60,"R",88,"R",145,"R",59,"R",86,"R",3,"R",1,"R",2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
197151,1,3,3,2,2,1,1,1,3,"R",3805,"R",1075,"R",2730,"R",2833,"R",715,"R",2118,"R",744,"R",200,"R",544,"R",742,"R",200,"R",542,"R",2,"R",0,"R",2,"R",405,"R",79,"R",110,"R",21,"R",470,"R",600,"R",465,"R",630,"R",21,"R",26,"A",,"A",,"A",,"A",
197197,1,1,1,1,1,3,2,1,3,"R",2790,"R",985,"R",1805,"R",2035,"R",683,"R",1352,"R",442,"R",177,"R",265,"R",441,"R",176,"R",265,"R",1,"R",1,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
197221,1,1,1,2,1,3,1,3,3,"R",116,"R",84,"R",32,"R",34,"R",26,"R",8,"R",28,"R",22,"R",6,"R",28,"R",22,"R",6,"A",,"A",,"A",,"R",20,"R",71,"R",11,"R",39,"R",680,"R",720,"R",730,"R",770,"R",34,"R",35,"R",31,"R",35,"R",34,"R",35
197230,5,2,1,2,1,3,1,2,3,"R",1175,"R",383,"R",792,"R",1086,"R",343,"R",743,"R",132,"R",44,"R",88,"R",132,"R",44,"R",88,"A",,"A",,"A",,"R",112,"R",85,"R",45,"R",34,"R",430,"R",560,"R",430,"R",555,"R",19,"R",26,"R",17,"R",26,"R",18,"R",26
197285,2,3,1,2,2,2,3,3,3,"R",741,"R",306,"R",435,"R",696,"R",283,"R",413,"R",198,"R",76,"R",122,"R",192,"R",76,"R",116,"R",6,"R",0,"R",6,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
197522,2,2,1,3,2,2,3,3,3,"R",555,"R",211,"R",344,"R",523,"R",197,"R",326,"R",119,"R",45,"R",74,"R",119,"R",45,"R",74,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
197601,3,3,2,1,2,3,3,3,3,"R",36,"R",36,"Z",0,"R",32,"R",32,"A",,"R",25,"R",25,"A",,"R",25,"R",25,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
197610,3,3,2,1,1,3,3,3,3,"R",4,"R",4,"Z",0,"R",4,"R",4,"A",,"R",3,"R",3,"A",,"R",3,"R",3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
197647,3,3,2,1,1,3,3,3,3,"R",30,"R",30,"Z",0,"R",21,"R",21,"A",,"R",14,"R",14,"A",,"R",14,"R",14,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
197692,2,3,2,2,1,1,3,3,3,"R",37,"R",37,"R",0,"R",29,"R",29,"A",,"R",25,"R",25,"A",,"R",25,"R",25,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
197708,1,3,1,3,1,3,1,1,3,"R",1673,"R",862,"R",811,"R",849,"R",416,"R",433,"R",541,"R",268,"R",273,"R",535,"R",262,"R",273,"R",6,"R",6,"R",0,"R",321,"R",59,"R",225,"R",42,"R",540,"R",680,"R",550,"R",680,"R",23,"R",30,"R",24,"R",31,"R",23,"R",28
197735,3,3,2,1,1,3,3,3,3,"R",129,"R",129,"Z",0,"R",118,"R",118,"A",,"R",106,"R",106,"A",,"R",106,"R",106,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
197744,3,3,2,1,1,3,3,3,3,"R",20,"R",20,"Z",0,"R",13,"R",13,"A",,"R",10,"R",10,"A",,"R",10,"R",10,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
197869,1,2,1,1,2,2,1,1,3,"R",13202,"R",5393,"R",7809,"R",9020,"R",3349,"R",5671,"R",3125,"R",1267,"R",1858,"R",3124,"R",1266,"R",1858,"R",1,"R",1,"R",0,"R",1606,"R",51,"R",1751,"R",56,"R",510,"R",620,"R",520,"R",620,"R",23,"R",27,"R",22,"R",28,"R",22,"R",26
197911,1,2,1,2,2,3,1,1,3,"R",2828,"R",823,"R",2005,"R",1156,"R",307,"R",849,"R",241,"R",78,"R",163,"R",241,"R",78,"R",163,"R",0,"R",0,"R",0,"R",146,"R",61,"R",169,"R",70,"R",420,"R",520,"R",430,"R",520,"R",17,"R",23,"R",16,"R",23,"R",16,"R",23
197984,1,2,1,2,2,3,1,1,3,"R",1559,"R",774,"R",784,"R",1518,"R",749,"R",768,"R",358,"R",206,"R",152,"R",358,"R",206,"R",152,"R",0,"R",0,"R",0,"R",208,"R",58,"R",162,"R",45,"R",440,"R",530,"R",440,"R",560,"R",18,"R",24,"R",16,"R",23,"R",18,"R",24
197993,1,2,1,2,1,2,2,1,3,"R",1488,"R",0,"R",1488,"R",1451,"A",,"R",1451,"R",118,"A",,"R",118,"R",115,"A",,"R",115,"R",3,"A",,"R",3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
198066,1,2,1,2,2,3,2,2,3,"R",2747,"R",1323,"R",1424,"R",1158,"R",576,"R",582,"R",232,"R",152,"R",80,"R",231,"R",152,"R",79,"R",1,"R",0,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
198109,1,1,1,2,1,3,1,2,2,"R",28,"R",5,"R",23,"R",28,"R",5,"R",23,"R",23,"R",5,"R",18,"R",19,"R",3,"R",16,"R",4,"R",2,"R",2,"R",13,"R",56,"R",10,"R",43,"R",430,"R",500,"R",440,"R",510,"R",20,"R",24,"R",17,"R",21,"R",19,"R",24
198136,1,2,1,2,2,3,1,2,3,"R",6558,"R",2492,"R",4066,"R",5312,"R",2004,"R",3308,"R",912,"R",400,"R",512,"R",884,"R",378,"R",506,"R",28,"R",22,"R",6,"R",633,"R",69,"R",590,"R",65,"R",450,"R",560,"R",470,"R",570,"R",19,"R",25,"R",18,"R",25,"R",18,"R",25
198215,1,3,1,2,2,2,1,1,3,"R",2528,"R",1312,"R",1216,"R",1190,"R",589,"R",601,"R",348,"R",168,"R",180,"R",348,"R",168,"R",180,"A",,"A",,"A",,"R",219,"R",63,"R",223,"R",64,"R",420,"R",550,"R",430,"R",540,"R",18,"R",24,"R",16,"R",24,"R",17,"R",24
198303,1,3,1,2,2,3,1,2,3,"R",4364,"R",1952,"R",2412,"R",2486,"R",1102,"R",1384,"R",534,"R",271,"R",263,"R",534,"R",271,"R",263,"A",,"A",,"A",,"R",414,"R",69,"R",257,"R",36,"R",360,"R",445,"R",360,"R",450,"R",14,"R",17,"R",11,"R",16,"R",15,"R",17
198385,1,3,1,1,1,3,1,1,3,"R",5618,"R",2464,"R",3154,"R",1130,"R",546,"R",584,"R",514,"R",258,"R",256,"R",514,"R",258,"R",256,"A",,"A",,"A",,"R",319,"R",62,"R",319,"R",62,"R",630,"R",720,"R",620,"R",720,"R",28,"R",33,"A",,"A",,"A",,"A",
198419,2,2,1,1,1,3,1,2,3,"R",31671,"R",15543,"R",16128,"R",3430,"R",1654,"R",1776,"R",1723,"R",831,"R",892,"R",1723,"R",831,"R",892,"A",,"A",,"A",,"R",1070,"R",62,"R",1023,"R",59,"R",680,"R",770,"R",700,"R",800,"R",31,"R",34,"R",32,"R",35,"R",30,"R",35
198464,1,3,1,2,3,3,1,1,3,"R",17099,"R",6804,"R",10295,"R",12028,"R",4748,"R",7280,"R",4320,"R",1801,"R",2519,"R",4270,"R",1787,"R",2483,"R",50,"R",14,"R",36,"R",2221,"R",51,"R",2083,"R",48,"R",480,"R",560,"R",490,"R",570,"R",20,"R",24,"R",20,"R",24,"R",19,"R",24
