UNITID,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,XAPPLCN,APPLCN,XAPPLCNM,APPLCNM,XAPPLCNW,APPLCNW,XADMSSN,ADMSSN,XADMSSNM,ADMSSNM,XADMSSNW,ADMSSNW,XENRLT,ENRLT,XENRLM,ENRLM,XENRLW,ENRLW,XENRLFT,ENRLFT,XENRLFTM,ENRLFTM,XENRLFTW,ENRLFTW,XENRLPT,ENRLPT,XENRLPTM,ENRLPTM,XENRLPTW,ENRLPTW,XSATNUM,SATNUM,XSATPCT,SATPCT,XACTNUM,ACTNUM,XACTPCT,ACTPCT,XSATVR25,SATVR25,XSATVR75,SATVR75,XSATMT25,SATMT25,XSATMT75,SATMT75,XSATWR25,SATWR25,XSATWR75,SATWR75,XACTCM25,ACTCM25,XACTCM75,ACTCM75,XACTEN25,ACTEN25,XACTEN75,ACTEN75,XACTMT25,ACTMT25,XACTMT75,ACTMT75,XACTWR25,ACTWR25,XACTWR75,ACTWR75 
232186,1,2,1,2,2,3,1,1,3,"R",22532,"R",9921,"R",12611,"R",15017,"R",6450,"R",8567,"R",3080,"R",1484,"R",1596,"R",3046,"R",1463,"R",1583,"R",34,"R",21,"R",13,"R",2236,"R",73,"R",429,"R",14,"R",520,"R",620,"R",530,"R",630,"A",,"A",,"R",23,"R",28,"R",22,"R",29,"R",23,"R",27,"A",,"A",
232256,1,2,1,2,1,3,1,1,4,"R",3639,"R",3637,"R",2,"R",1720,"R",1719,"R",1,"R",322,"R",321,"R",1,"R",322,"R",321,"R",1,"A",,"A",,"A",,"R",219,"R",68,"R",109,"R",34,"R",495,"R",600,"R",500,"R",610,"R",460,"R",570,"R",21,"R",26,"R",20,"R",27,"R",21,"R",26,"A",,"A",
232265,1,2,1,1,1,2,1,1,2,"R",19473,"R",6231,"R",13242,"R",5659,"R",1811,"R",3848,"R",882,"R",292,"R",590,"R",835,"R",268,"R",567,"R",47,"R",24,"R",23,"R",551,"R",62,"R",331,"R",38,"R",460,"R",550,"R",450,"R",550,"R",300,"R",400,"R",20,"R",22,"R",20,"R",26,"R",17,"R",24,"R",4,"R",6
232308,1,3,1,2,1,3,1,1,3,"R",1785,"R",0,"R",1785,"R",1008,"A",,"R",1008,"R",166,"A",,"R",166,"R",166,"A",,"R",166,"A",,"A",,"A",,"R",129,"R",78,"R",76,"R",46,"R",500,"R",630,"R",460,"R",570,"A",,"A",,"R",20,"R",27,"A",,"A",,"A",,"A",,"A",,"A",
232423,1,3,1,1,2,3,1,1,3,"R",22550,"R",9304,"R",13246,"R",14823,"R",5500,"R",9323,"R",4364,"R",1690,"R",2674,"R",4358,"R",1689,"R",2669,"R",6,"R",1,"R",5,"R",3958,"R",91,"R",1542,"R",35,"R",520,"R",610,"R",530,"R",620,"A",,"A",,"R",25,"R",27,"A",,"A",,"A",,"A",,"A",,"A",
232557,1,3,1,2,3,3,1,3,3,"R",45121,"R",19188,"R",25933,"R",10070,"R",4442,"R",5628,"R",4714,"R",2102,"R",2612,"R",3485,"R",1593,"R",1892,"R",1229,"R",509,"R",720,"R",2193,"R",47,"R",1233,"R",26,"R",460,"R",590,"R",450,"R",570,"R",440,"R",570,"R",19,"R",26,"R",19,"R",27,"R",18,"R",26,"A",,"A",
232566,1,2,1,1,3,3,1,1,3,"R",4593,"R",1510,"R",3083,"R",3349,"R",1057,"R",2292,"R",1103,"R",369,"R",734,"R",1103,"R",369,"R",734,"R",0,"R",0,"R",0,"R",1057,"R",96,"R",376,"R",34,"R",470,"R",550,"R",460,"R",540,"A",,"A",,"R",19,"R",23,"A",,"A",,"A",,"A",,"A",,"A",
232609,1,3,1,1,2,2,1,1,3,"R",5515,"R",2167,"R",3348,"R",3681,"R",1424,"R",2257,"R",512,"R",222,"R",290,"R",512,"R",222,"R",290,"A",,"A",,"A",,"R",472,"R",92,"R",139,"R",27,"R",460,"R",550,"R",440,"R",540,"R",430,"R",530,"R",19,"R",24,"A",,"A",,"A",,"A",,"A",,"A",
232672,1,3,1,2,2,3,1,1,4,"R",3074,"Z",0,"R",3074,"R",2934,"A",,"R",2934,"R",262,"A",,"R",262,"R",262,"A",,"R",262,"A",,"A",,"A",,"R",191,"R",73,"R",54,"R",28,"R",440,"R",560,"R",410,"R",530,"R",420,"R",540,"R",19,"R",24,"A",,"A",,"A",,"A",,"A",,"A",
232681,2,2,1,2,2,3,1,2,3,"R",5336,"R",1873,"R",3463,"R",4094,"R",1355,"R",2739,"R",853,"R",290,"R",563,"R",840,"R",286,"R",554,"R",13,"R",4,"R",9,"R",767,"R",90,"R",268,"R",31,"R",520,"R",610,"R",500,"R",590,"R",500,"R",600,"R",22,"R",27,"R",21,"R",27,"R",20,"R",26,"A",,"A",
232706,1,2,1,2,1,2,1,1,3,"R",1976,"R",648,"R",1328,"R",1659,"R",546,"R",1113,"R",353,"R",148,"R",205,"R",350,"R",148,"R",202,"R",3,"R",0,"R",3,"R",292,"R",83,"R",118,"R",33,"R",460,"R",550,"R",450,"R",550,"A",,"A",,"R",18,"R",24,"R",17,"R",23,"R",17,"R",23,"A",,"A",
232937,1,2,1,2,1,3,1,1,3,"R",2817,"R",1109,"R",1708,"R",1850,"R",689,"R",1161,"R",571,"R",264,"R",307,"R",556,"R",258,"R",298,"R",15,"R",6,"R",9,"R",501,"R",88,"R",118,"R",21,"R",400,"R",480,"R",390,"R",470,"R",380,"R",450,"R",16,"R",19,"A",,"A",,"A",,"A",,"A",,"A",
232982,1,2,1,2,2,3,1,1,3,"R",9161,"R",4284,"R",4877,"R",7502,"R",3557,"R",3945,"R",2795,"R",1341,"R",1454,"R",2764,"R",1321,"R",1443,"R",31,"R",20,"R",11,"R",2193,"R",78,"R",753,"R",27,"R",460,"R",560,"R",460,"R",560,"A",,"A",,"R",18,"R",23,"R",16,"R",23,"R",17,"R",24,"A",,"A",
233082,3,3,1,3,3,1,3,1,1,"R",20,"R",4,"R",16,"R",2,"R",0,"R",2,"R",2,"A",,"R",2,"R",0,"A",,"R",0,"R",2,"A",,"R",2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
233277,1,2,1,2,2,3,1,1,3,"R",7737,"R",3112,"R",4625,"R",6105,"R",2435,"R",3670,"R",2015,"R",854,"R",1161,"R",2013,"R",854,"R",1159,"R",2,"R",0,"R",2,"R",1680,"R",83,"R",616,"R",31,"R",450,"R",530,"R",440,"R",530,"R",430,"R",520,"R",18,"R",22,"A",,"A",,"A",,"A",,"A",,"A",
233295,1,2,1,1,1,3,1,1,3,"R",2955,"R",1375,"R",1580,"R",1783,"R",834,"R",949,"R",427,"R",183,"R",244,"R",427,"R",183,"R",244,"R",0,"R",0,"R",0,"R",394,"R",92,"R",114,"R",27,"R",490,"R",600,"R",490,"R",590,"R",480,"R",580,"R",21,"R",26,"R",21,"R",26,"R",19,"R",29,"A",,"A",
233301,1,3,1,1,1,3,1,1,4,"R",1353,"R",510,"R",843,"R",1096,"R",402,"R",694,"R",191,"R",78,"R",113,"R",191,"R",78,"R",113,"A",,"A",,"A",,"R",181,"R",95,"R",52,"R",27,"R",480,"R",600,"R",470,"R",600,"R",470,"R",570,"R",20,"R",29,"A",,"A",,"A",,"A",,"A",,"A",
233338,1,2,1,3,1,2,2,1,4,"R",1857,"R",771,"R",1086,"R",982,"R",366,"R",616,"R",577,"R",221,"R",356,"R",511,"R",207,"R",304,"R",66,"R",14,"R",52,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
233356,1,3,1,3,1,3,3,3,1,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
233374,1,2,1,2,1,3,1,1,3,"R",9921,"R",4195,"R",5726,"R",3155,"R",1412,"R",1743,"R",817,"R",388,"R",429,"R",814,"R",388,"R",426,"R",3,"R",0,"R",3,"R",542,"R",66,"R",274,"R",34,"R",600,"R",710,"R",620,"R",720,"R",600,"R",703,"R",29,"R",32,"A",,"A",,"A",,"A",,"A",,"A",
233408,1,3,1,3,1,3,3,1,1,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
233426,1,2,1,2,2,3,1,1,3,"R",4824,"R",1838,"R",2986,"R",3344,"R",1222,"R",2122,"R",562,"R",219,"R",343,"R",562,"R",219,"R",343,"R",0,"R",0,"R",0,"R",443,"R",79,"R",194,"R",35,"R",490,"R",610,"R",490,"R",600,"R",480,"R",590,"R",20,"R",26,"R",20,"R",27,"R",18,"R",26,"R",6,"R",8
233541,1,3,1,2,3,1,1,1,3,"R",1907,"R",811,"R",1096,"R",1575,"R",695,"R",880,"R",417,"R",187,"R",230,"R",417,"R",187,"R",230,"R",0,"R",0,"R",0,"R",373,"R",89,"R",120,"R",29,"R",440,"R",550,"R",440,"R",560,"R",430,"R",540,"R",18,"R",24,"R",17,"R",24,"R",17,"R",24,"A",,"A",
233611,1,2,1,2,3,2,1,1,3,"R",1674,"R",786,"R",888,"R",788,"R",299,"R",489,"R",305,"R",138,"R",167,"R",305,"R",138,"R",167,"A",,"A",,"A",,"R",138,"R",47,"R",209,"R",72,"R",458,"R",580,"R",450,"R",583,"R",410,"R",560,"R",20,"R",26,"R",19,"R",26,"R",17,"R",25,"R",7,"R",10
233718,1,2,1,1,1,3,1,1,3,"R",789,"R",0,"R",789,"R",738,"A",,"R",738,"R",154,"A",,"R",154,"R",154,"A",,"R",154,"R",0,"A",,"R",0,"R",131,"R",85,"R",54,"R",35,"R",455,"R",600,"R",440,"R",560,"A",,"A",,"R",21,"R",28,"R",20,"R",29,"R",19,"R",26,"A",,"A",
233897,1,2,1,1,2,3,1,3,3,"R",1113,"R",545,"R",568,"R",766,"R",375,"R",391,"R",309,"R",151,"R",158,"R",304,"R",147,"R",157,"R",5,"R",4,"R",1,"R",243,"R",79,"R",83,"R",27,"R",420,"R",530,"R",420,"R",520,"R",390,"R",500,"R",17,"R",23,"R",15,"R",23,"R",17,"R",23,"A",,"A",
233921,1,3,1,1,3,3,1,1,4,"R",20744,"R",12329,"R",8415,"R",15067,"R",8578,"R",6489,"R",5494,"R",3058,"R",2436,"R",5474,"R",3046,"R",2428,"R",20,"R",12,"R",8,"R",5003,"R",91,"Z",0,"B",,"R",540,"R",640,"R",570,"R",680,"R",530,"R",640,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
234030,1,3,1,2,1,1,1,3,3,"R",13758,"R",5504,"R",8254,"R",10366,"R",4195,"R",6171,"R",3531,"R",1433,"R",2098,"R",3522,"R",1428,"R",2094,"R",9,"R",5,"R",4,"R",3258,"R",92,"R",855,"R",24,"R",500,"R",610,"R",500,"R",600,"R",490,"R",590,"R",21,"R",27,"R",20,"R",27,"R",20,"R",26,"A",,"A",
234076,2,2,1,1,2,3,1,3,3,"R",31021,"R",14602,"R",16419,"R",8997,"R",4012,"R",4985,"R",3709,"R",1619,"R",2090,"R",3706,"R",1618,"R",2088,"R",3,"R",1,"R",2,"R",3191,"R",86,"R",1491,"R",40,"R",620,"R",720,"R",630,"R",740,"R",620,"R",720,"R",28,"R",33,"R",29,"R",34,"R",28,"R",33,"R",8,"R",9
234085,2,2,2,3,3,3,1,3,3,"R",2036,"R",1773,"R",263,"R",904,"R",766,"R",138,"R",464,"R",395,"R",69,"R",464,"R",395,"R",69,"A",,"A",,"A",,"R",397,"R",86,"R",229,"R",49,"R",530,"R",630,"R",540,"R",620,"R",500,"R",600,"R",23,"R",28,"R",22,"R",28,"R",23,"R",27,"A",,"A",
234155,1,3,1,2,2,1,1,1,3,"R",5923,"R",2369,"R",3554,"R",4742,"R",1897,"R",2845,"R",907,"R",376,"R",531,"R",906,"R",375,"R",531,"R",1,"R",1,"R",0,"R",816,"R",90,"R",223,"R",25,"R",380,"R",460,"R",380,"R",460,"R",370,"R",440,"R",15,"R",19,"R",12,"R",19,"R",16,"R",19,"A",,"A",
234164,1,2,1,2,1,3,1,1,3,"R",10021,"R",3824,"R",6197,"R",2394,"R",822,"R",1572,"R",422,"R",174,"R",247,"R",421,"R",174,"R",246,"R",1,"R",0,"R",1,"R",349,"R",83,"R",92,"R",22,"R",350,"R",430,"R",340,"R",430,"A",,"A",,"R",14,"R",18,"R",14,"R",20,"R",14,"R",17,"A",,"A",
234173,1,2,1,1,2,3,1,1,3,"R",2072,"R",767,"R",1305,"R",1845,"R",670,"R",1175,"R",406,"R",140,"R",266,"R",406,"R",140,"R",266,"A",,"A",,"A",,"R",227,"R",56,"R",76,"R",19,"R",440,"R",550,"R",430,"R",550,"R",425,"R",530,"R",18,"R",25,"R",18,"R",24,"R",16,"R",25,"A",,"A",
234207,2,2,1,1,1,2,1,2,3,"R",5837,"R",2778,"R",3019,"R",1136,"R",544,"R",592,"R",471,"R",232,"R",239,"R",471,"R",232,"R",239,"A",,"A",,"A",,"R",308,"R",65,"R",284,"R",60,"R",660,"R",730,"R",660,"R",730,"R",640,"R",730,"R",30,"R",33,"R",30,"R",35,"R",29,"R",34,"A",,"A",
234359,3,3,1,3,1,1,3,3,2,"R",78,"R",51,"R",27,"R",71,"R",47,"R",24,"R",71,"R",47,"R",24,"R",71,"R",47,"R",24,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
234827,1,3,2,1,2,2,1,1,3,"R",4120,"R",1908,"R",2212,"R",3562,"R",1616,"R",1946,"R",1363,"R",666,"R",697,"R",1341,"R",656,"R",685,"R",22,"R",10,"R",12,"R",1124,"R",82,"R",322,"R",24,"R",430,"R",540,"R",440,"R",540,"R",410,"R",510,"R",18,"R",24,"R",16,"R",23,"R",17,"R",24,"R",7,"R",8
235024,1,3,1,2,2,1,2,1,3,"R",525,"R",149,"R",376,"R",449,"R",118,"R",331,"R",161,"R",59,"R",102,"R",161,"R",59,"R",102,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
235097,1,3,1,1,3,3,1,1,3,"R",4987,"R",2141,"R",2846,"R",3710,"R",1525,"R",2185,"R",1642,"R",687,"R",955,"R",1604,"R",668,"R",936,"R",38,"R",19,"R",19,"R",1410,"R",88,"R",337,"R",21,"R",420,"R",530,"R",430,"R",540,"R",400,"R",510,"R",17,"R",23,"R",15,"R",22,"R",17,"R",24,"R",6,"R",8
235158,3,3,1,3,3,3,3,3,3,"R",112,"R",34,"R",78,"R",109,"R",33,"R",76,"R",80,"R",24,"R",56,"R",80,"R",24,"R",56,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
235167,1,3,1,1,3,3,1,1,3,"R",1544,"R",596,"R",948,"R",1527,"R",584,"R",943,"R",543,"R",225,"R",318,"R",527,"R",216,"R",311,"R",16,"R",9,"R",7,"R",395,"R",73,"R",173,"R",32,"R",460,"R",630,"R",420,"R",570,"R",440,"R",580,"R",19,"R",26,"R",20,"R",27,"R",17,"R",24,"R",6,"R",8
235316,1,2,1,1,1,3,1,1,3,"R",7162,"R",3338,"R",3824,"R",4835,"R",2238,"R",2597,"R",1048,"R",495,"R",553,"R",1048,"R",495,"R",553,"R",0,"R",0,"R",0,"R",804,"R",77,"R",554,"R",53,"R",540,"R",640,"R",560,"R",650,"A",,"A",,"R",25,"R",29,"A",,"A",,"A",,"A",,"A",,"A",
235495,3,3,3,3,3,3,3,3,1,"R",27,"R",5,"R",22,"R",20,"R",3,"R",17,"R",14,"R",1,"R",13,"R",14,"R",1,"R",13,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
235510,3,3,1,3,3,3,3,1,3,"R",193,"R",127,"R",66,"R",177,"R",114,"R",63,"R",57,"R",24,"R",33,"R",51,"R",21,"R",30,"R",6,"R",3,"R",3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
235529,3,3,1,3,3,3,3,1,3,"R",102,"R",64,"R",38,"R",95,"R",59,"R",36,"R",40,"R",24,"R",16,"R",38,"R",22,"R",16,"R",2,"R",2,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
235769,1,3,1,3,1,3,2,1,3,"R",496,"R",216,"R",280,"R",371,"R",161,"R",210,"R",98,"R",49,"R",49,"R",98,"R",49,"R",49,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
236133,1,3,1,3,1,3,1,1,3,"R",464,"R",164,"R",300,"R",446,"R",156,"R",290,"R",193,"R",84,"R",109,"R",175,"R",73,"R",102,"R",18,"R",11,"R",7,"R",170,"R",88,"R",79,"R",41,"R",451,"R",582,"R",429,"R",563,"R",437,"R",572,"R",19,"R",25,"R",17,"R",26,"R",18,"R",25,"A",,"A",
236230,1,2,1,2,1,3,1,3,3,"R",3438,"R",1286,"R",2152,"R",2579,"R",915,"R",1664,"R",574,"R",190,"R",384,"R",574,"R",190,"R",384,"A",,"A",,"A",,"R",481,"R",84,"R",188,"R",33,"R",490,"R",610,"R",490,"R",600,"R",470,"R",590,"R",22,"R",29,"A",,"A",,"A",,"A",,"A",,"A",
236328,1,3,1,2,1,3,1,3,3,"R",5583,"R",2372,"R",3211,"R",4427,"R",1754,"R",2673,"R",663,"R",285,"R",378,"R",663,"R",285,"R",378,"A",,"A",,"A",,"R",468,"R",71,"R",330,"R",50,"R",560,"R",680,"R",550,"R",650,"A",,"A",,"R",25,"R",30,"R",25,"R",31,"R",24,"R",29,"A",,"A",
236452,1,1,1,2,1,3,1,1,3,"R",680,"R",296,"R",384,"R",604,"R",255,"R",349,"R",154,"R",76,"R",78,"R",154,"R",76,"R",78,"R",0,"R",0,"R",0,"R",129,"R",84,"R",33,"R",21,"R",460,"R",565,"R",475,"R",590,"R",450,"R",565,"R",20,"R",28,"A",,"A",,"A",,"A",,"A",,"A",
236577,1,3,1,2,1,3,1,1,3,"R",4447,"R",1318,"R",3129,"R",3709,"R",1083,"R",2626,"R",685,"R",192,"R",493,"R",683,"R",190,"R",493,"R",2,"R",2,"R",0,"R",555,"R",81,"R",274,"R",40,"R",520,"R",630,"R",510,"R",615,"R",500,"R",610,"R",22,"R",28,"R",22,"R",29,"R",22,"R",27,"A",,"A",
236595,1,2,1,1,1,3,1,1,3,"R",7392,"R",2627,"R",4765,"R",5422,"R",1915,"R",3507,"R",927,"R",353,"R",574,"R",921,"R",350,"R",571,"R",6,"R",3,"R",3,"R",715,"R",77,"R",398,"R",43,"R",530,"R",640,"R",530,"R",640,"R",530,"R",630,"R",24,"R",29,"R",23,"R",26,"R",23,"R",25,"R",8,"R",10
236896,1,2,1,2,1,3,1,1,4,"R",1689,"R",745,"R",944,"R",976,"R",428,"R",548,"R",364,"R",185,"R",179,"R",364,"R",185,"R",179,"R",0,"R",0,"R",0,"R",224,"R",62,"R",196,"R",54,"R",470,"R",610,"R",460,"R",620,"R",440,"R",570,"R",20,"R",26,"R",19,"R",26,"R",18,"R",26,"R",6,"R",8
236939,1,3,1,1,3,3,1,1,3,"R",14887,"R",6760,"R",8127,"R",12219,"R",5403,"R",6816,"R",4163,"R",1954,"R",2209,"R",4057,"R",1902,"R",2155,"R",106,"R",52,"R",54,"R",3655,"R",88,"R",940,"R",23,"R",450,"R",570,"R",460,"R",580,"R",440,"R",550,"R",19,"R",25,"R",18,"R",25,"R",18,"R",25,"R",6,"R",8
236948,1,3,1,1,3,2,1,1,3,"R",31611,"R",14851,"R",16760,"R",17451,"R",7994,"R",9457,"R",6360,"R",3121,"R",3239,"R",6298,"R",3087,"R",3211,"R",62,"R",34,"R",28,"R",5269,"R",83,"R",2185,"R",34,"R",530,"R",650,"R",580,"R",700,"R",520,"R",640,"R",25,"R",31,"R",24,"R",32,"R",26,"R",32,"R",8,"R",9
237011,1,2,1,1,3,3,1,2,3,"R",9285,"R",3799,"R",5486,"R",7852,"R",3154,"R",4698,"R",2786,"R",1191,"R",1595,"R",2763,"R",1182,"R",1581,"R",23,"R",9,"R",14,"R",2445,"R",88,"R",814,"R",29,"R",500,"R",610,"R",500,"R",600,"R",470,"R",580,"R",22,"R",27,"R",21,"R",27,"R",21,"R",27,"A",,"A",
237057,1,2,1,1,1,3,1,1,3,"R",3653,"R",1491,"R",2162,"R",1498,"R",602,"R",896,"R",395,"R",172,"R",223,"R",395,"R",172,"R",223,"A",,"A",,"A",,"R",282,"R",71,"R",129,"R",33,"R",600,"R",720,"R",600,"R",710,"R",600,"R",710,"R",28,"R",32,"A",,"A",,"A",,"A",,"R",8,"R",10
237066,1,3,1,2,1,3,2,1,3,"R",4247,"R",1696,"R",2551,"R",3175,"R",1179,"R",1996,"R",619,"R",253,"R",366,"R",617,"R",253,"R",364,"R",2,"R",0,"R",2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
237118,1,3,1,2,3,2,1,1,3,"R",3880,"R",2011,"R",1869,"R",1652,"R",887,"R",765,"R",346,"R",209,"R",137,"R",346,"R",209,"R",137,"R",0,"R",0,"R",0,"R",136,"R",39,"R",210,"R",61,"R",430,"R",520,"R",440,"R",530,"R",420,"R",500,"R",19,"R",24,"R",17,"R",23,"R",17,"R",24,"R",4,"R",8
237136,1,2,1,2,1,3,1,1,3,"R",81,"R",43,"R",38,"R",56,"R",30,"R",26,"R",35,"R",18,"R",17,"R",34,"R",18,"R",16,"R",1,"Z",0,"R",1,"R",15,"R",43,"R",26,"R",76,"R",440,"R",588,"R",423,"R",550,"R",433,"R",550,"R",18,"R",25,"R",18,"R",25,"R",16,"R",19,"A",,"A",
237145,2,2,1,2,1,3,2,3,3,"R",6,"R",0,"R",6,"R",4,"A",,"R",4,"R",3,"A",,"R",3,"R",3,"A",,"R",3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
237181,1,2,1,1,2,2,1,1,3,"R",1394,"R",828,"R",566,"R",865,"R",523,"R",342,"R",255,"R",166,"R",89,"R",255,"R",166,"R",89,"A",,"A",,"A",,"R",127,"R",50,"R",137,"R",54,"R",380,"R",500,"R",390,"R",490,"R",360,"R",470,"R",17,"R",22,"R",15,"R",23,"R",16,"R",22,"A",,"A",
237215,1,3,1,2,3,3,1,1,3,"R",1046,"R",378,"R",668,"R",401,"R",144,"R",257,"R",235,"R",95,"R",139,"R",229,"R",94,"R",134,"R",6,"R",1,"R",5,"R",30,"R",13,"R",191,"R",78,"R",400,"R",490,"R",410,"R",510,"R",280,"R",380,"R",17,"R",22,"R",16,"R",21,"R",15,"R",22,"A",,"A",
237312,1,2,1,2,2,4,1,1,3,"R",1787,"R",735,"R",1052,"R",1086,"R",452,"R",634,"R",335,"R",160,"R",175,"R",332,"R",159,"R",173,"R",3,"R",1,"R",2,"R",115,"R",34,"R",245,"R",73,"R",430,"R",538,"R",450,"R",550,"A",,"A",,"R",19,"R",23,"R",17,"R",23,"R",17,"R",23,"A",,"A",
237330,1,1,1,2,3,1,1,1,4,"R",2140,"R",1026,"R",1073,"R",808,"R",380,"R",420,"R",466,"R",211,"R",253,"R",420,"R",196,"R",222,"R",46,"R",15,"R",31,"R",101,"R",22,"R",352,"R",81,"R",430,"R",520,"R",430,"R",540,"R",400,"R",510,"R",19,"R",24,"R",19,"R",24,"R",17,"R",23,"R",6,"R",8
237358,1,3,1,2,3,3,1,1,3,"R",1812,"R",667,"R",1143,"R",1055,"R",379,"R",676,"R",212,"R",89,"R",123,"R",212,"R",89,"R",123,"R",0,"R",0,"R",0,"R",58,"R",27,"R",142,"R",67,"R",440,"R",530,"R",430,"R",550,"A",,"A",,"R",18,"R",24,"R",18,"R",24,"R",16,"R",23,"A",,"A",
237367,1,3,1,2,3,3,1,1,3,"R",2798,"R",1242,"R",1556,"R",1861,"R",784,"R",1077,"R",757,"R",357,"R",400,"R",745,"R",352,"R",393,"R",12,"R",5,"R",7,"R",116,"R",15,"R",645,"R",85,"R",410,"R",520,"R",420,"R",520,"A",,"A",,"R",18,"R",23,"R",17,"R",23,"R",16,"R",22,"A",,"A",
237385,1,3,1,2,3,3,1,2,3,"R",1293,"R",644,"R",648,"R",602,"R",296,"R",306,"R",344,"R",214,"R",130,"R",264,"R",148,"R",116,"R",80,"R",66,"R",14,"R",56,"R",16,"R",226,"R",66,"R",370,"R",490,"R",380,"R",480,"A",,"A",,"R",17,"R",21,"R",15,"R",23,"R",16,"R",21,"A",,"A",
237525,1,3,1,2,3,3,1,1,3,"R",2863,"R",1249,"R",1614,"R",2191,"R",933,"R",1258,"R",1848,"R",792,"R",1056,"R",1833,"R",783,"R",1050,"R",15,"R",9,"R",6,"R",406,"R",22,"R",1675,"R",91,"R",430,"R",550,"R",440,"R",550,"A",,"A",,"R",19,"R",25,"R",20,"R",25,"R",17,"R",24,"A",,"A",
237561,3,3,1,3,1,1,3,1,1,"R",41,"R",10,"R",31,"R",29,"R",9,"R",20,"R",29,"R",9,"R",20,"R",21,"R",7,"R",14,"R",8,"R",2,"R",6,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
237640,1,2,1,2,2,3,1,2,3,"R",677,"R",271,"R",406,"R",219,"R",91,"R",128,"R",88,"R",44,"R",44,"R",88,"R",44,"R",44,"A",,"A",,"A",,"R",30,"R",34,"R",73,"R",83,"R",430,"R",520,"R",385,"R",525,"R",385,"R",495,"R",17,"R",23,"R",15,"R",24,"R",16,"R",23,"A",,"A",
237792,1,3,1,1,2,1,1,1,3,"R",1817,"R",780,"R",1037,"R",1786,"R",755,"R",1031,"R",642,"R",255,"R",387,"R",634,"R",255,"R",379,"R",8,"R",0,"R",8,"R",408,"R",64,"R",355,"R",55,"R",450,"R",550,"R",440,"R",540,"A",,"A",,"R",19,"R",24,"R",18,"R",24,"R",17,"R",22,"A",,"A",
237899,1,2,1,2,3,3,1,1,3,"R",2587,"R",1199,"R",1388,"R",1072,"R",474,"R",594,"R",414,"R",206,"R",208,"R",402,"R",200,"R",202,"R",12,"R",6,"R",6,"R",47,"R",11,"R",347,"R",84,"R",380,"R",480,"R",400,"R",500,"R",383,"R",440,"R",18,"R",22,"R",16,"R",22,"R",16,"R",21,"A",,"A",
237932,1,2,1,1,3,3,1,1,3,"R",1896,"R",710,"R",1186,"R",1372,"R",491,"R",881,"R",468,"R",178,"R",290,"R",466,"R",176,"R",290,"R",2,"R",2,"R",0,"R",42,"R",9,"R",426,"R",91,"R",380,"R",500,"R",410,"R",530,"R",370,"R",460,"R",18,"R",23,"R",16,"R",24,"R",16,"R",22,"A",,"A",
