UNITID,PEO1ISTR,PEO2ISTR,PEO3ISTR,PEO4ISTR,PEO5ISTR,PEO6ISTR,CNTLAFFI,PUBPRIME,PUBSECON,RELAFFIL,LEVEL1,LEVEL2,LEVEL3,LEVEL4,LEVEL5,LEVEL6,LEVEL7,LEVEL8,LEVEL12,LEVEL17,LEVEL18,LEVEL19,OPENADMP,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,APPDATE,XAPPLCNM,APPLCNM,XAPPLCNW,APPLCNW,XADMSSNM,ADMSSNM,XADMSSNW,ADMSSNW,XENRLFTM,ENRLFTM,XENRLFTW,ENRLFTW,XENRLPTM,ENRLPTM,XENRLPTW,ENRLPTW,SATACTDT,XSATNUM,SATNUM,XSATPCT,SATPCT,XACTNUM,ACTNUM,XACTPCT,ACTPCT,XSATVR25,SATVR25,XSATVR75,SATVR75,XSATMT25,SATMT25,XSATMT75,SATMT75,XSATWR25,SATWR25,XSATWR75,SATWR75,XACTCM25,ACTCM25,XACTCM75,ACTCM75,XACTEN25,ACTEN25,XACTEN75,ACTEN75,XACTMT25,ACTMT25,XACTMT75,ACTMT75,XACTWR25,ACTWR25,XACTWR75,ACTWR75,CREDITS1,CREDITS2,CREDITS3,CREDITS4,SLO3,SLO5,SLO51,SLO52,SLO53,SLO6,SLO7,SLO8,SLO81,SLO82,SLO83,SLO9,YRSCOLL,STUSRV1,STUSRV2,STUSRV3,STUSRV4,STUSRV8,STUSRV9,LIBFAC,ATHASSOC,ASSOC1,ASSOC2,ASSOC3,ASSOC4,ASSOC5,ASSOC6,SPORT1,CONFNO1,SPORT2,CONFNO2,SPORT3,CONFNO3,SPORT4,CONFNO4,CALSYS,XAPPFEEU,APPLFEEU,XAPPFEEG,APPLFEEG,FT_UG,FT_FTUG,FT_GD,PT_UG,PT_FTUG,PT_GD,TUITVARY,ROOM,XROOMCAP,ROOMCAP,BOARD,XMEALSWK,MEALSWK,XROOMAMT,ROOMAMT,XBORDAMT,BOARDAMT,XRMBDAMT,RMBRDAMT,ALLONCAM,XENRLM,ENRLM,XENRLW,ENRLW,XENRLT,ENRLT,XAPPLCN,APPLCN,XADMSSN,ADMSSN,XENRLFT,ENRLFT,XENRLPT,ENRLPT,TUITPL,TUITPL1,TUITPL2,TUITPL3,TUITPL4,DISAB,XDISABPC,DISABPCT
101514,1,1,-2,0,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"R",0,"A",.,1,1,2,1,1,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,0,1,"A",.
101541,0,1,0,0,0,0,4,-2,-2,54,0,0,0,0,1,0,0,0,0,0,0,0,2,1,3,1,2,2,3,1,1,3,2,"Z",0,"R",298,"Z",0,"R",243,"Z",0,"R",93,"B",.,"Z",0,2,"R",6,"R",6,"R",91,"R",97,"R",450,"R",580,"R",420,"R",520,"B",.,"B",.,"R",19,"R",24,"R",18,"R",25,"R",17,"R",23,"B",.,"B",.,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,-2,1,1,1,1,0,0,1,1,0,0,0,1,0,0,2,-2,2,-2,2,-2,2,-2,1,"R",35,"A",.,1,1,2,1,2,2,2,1,"R",249,1,"R",20,"R",4620,"R",3660,"A",.,2,"B",.,"R",93,"R",93,"R",298,"R",243,"R",93,"Z",0,1,0,0,1,0,2,"R",4
101569,1,1,-2,0,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"R",0,"A",.,1,1,2,1,1,2,1,1,"R",110,1,"R",15,"R",3000,"R",1000,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,1,1,"A",.
101587,0,1,0,0,0,0,1,2,0,-2,0,0,1,0,1,0,1,0,0,0,0,0,2,1,3,1,2,3,3,1,1,4,2,"R",436,"R",529,"R",183,"R",208,"R",158,"R",167,"R",10,"R",22,2,"R",0,"R",0,"R",357,"R",100,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",18,"R",24,"R",17,"R",25,"R",16,"R",23,"B",.,"B",.,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,-2,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,146,1,146,1,146,1,146,1,"R",25,"R",25,1,1,1,1,1,1,1,1,"R",833,1,"R",19,"R",2320,"R",2210,"A",.,2,"R",168,"R",189,"R",357,"R",965,"R",391,"R",325,"R",32,1,0,1,1,0,1,"A",.
101602,1,1,-2,1,1,0,1,2,9,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"B",.,"A",.,1,1,2,1,1,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,0,1,"A",.
101648,0,1,-2,0,0,0,1,2,0,-2,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,3,3,1,1,3,2,"R",906,"R",240,"R",425,"R",80,"R",193,"R",38,"R",0,"R",0,2,"R",115,"R",50,"R",156,"R",68,"R",400,"R",550,"R",440,"R",610,"B",.,"B",.,"R",20,"R",25,"R",19,"R",25,"R",18,"R",25,"B",.,"B",.,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,-2,1,1,0,0,0,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"R",30,"A",.,1,1,2,1,2,2,1,1,"R",500,1,"R",21,"A",.,"A",.,"R",3450,1,"R",193,"R",38,"R",231,"R",1146,"R",505,"R",231,"R",0,1,0,1,0,0,1,"A",.
101675,0,1,0,0,0,0,4,-2,-2,55,0,0,0,0,1,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,161,1,161,1,161,1,161,1,"R",0,"A",.,1,1,2,1,1,2,2,1,"R",750,1,"R",19,"R",3606,"R",2576,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,0,1,0,1,"A",.
101693,0,1,0,0,0,0,4,-2,-2,75,0,0,1,0,1,0,1,0,0,0,0,0,2,1,2,1,2,3,3,1,1,3,2,"R",292,"R",594,"R",226,"R",435,"R",73,"R",160,"R",0,"R",2,2,"R",34,"R",14,"R",208,"R",88,"R",476,"R",586,"R",462,"R",598,"B",.,"B",.,"R",19,"R",27,"R",18,"R",27,"R",17,"R",25,"B",.,"B",.,1,0,1,0,1,1,1,0,1,0,0,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,2,-2,1,334,1,334,1,334,1,"R",50,"R",40,1,1,1,1,1,1,2,1,"R",565,1,"R",19,"R",4190,"R",3190,"A",.,1,"R",73,"R",162,"R",235,"R",886,"R",661,"R",233,"R",2,1,0,0,1,0,1,"A",.
101709,0,1,0,0,0,0,1,2,0,-2,0,0,0,0,1,0,1,1,0,0,0,0,2,1,2,1,2,3,3,1,1,3,1,"R",429,"R",921,"R",302,"R",674,"R",121,"R",288,"R",9,"R",11,1,"R",19,"R",4,"R",392,"R",91,"B",.,"B",.,"B",.,"B",.,"B",.,"B",.,"R",20,"R",26,"R",18,"R",24,"R",20,"R",28,"B",.,"B",.,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,0,0,0,0,0,2,-2,1,157,1,157,1,157,1,"R",25,"R",25,1,1,1,1,1,1,1,1,"R",1246,1,"R",21,"R",3124,"R",1800,"A",.,2,"R",130,"R",299,"R",429,"R",1350,"R",976,"R",409,"R",20,1,0,0,1,0,2,"R",7
101736,1,1,-2,0,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,0,1,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"R",0,"A",.,1,1,2,1,1,2,1,1,"R",76,3,"A",.,"R",1800,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,0,1,"A",.
101879,0,1,0,0,0,0,1,2,0,-2,0,0,0,0,1,0,1,1,0,0,0,0,2,2,2,1,2,3,3,1,1,4,2,"R",961,"R",1328,"R",835,"R",1153,"R",398,"R",562,"R",9,"R",9,2,"R",22,"R",2,"R",956,"R",98,"R",475,"R",578,"R",420,"R",563,"A",.,"A",.,"R",19,"R",24,"R",19,"R",26,"R",17,"R",23,"A",.,"A",.,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,146,1,146,1,146,1,146,1,"R",25,"R",25,1,1,1,1,1,1,1,1,"R",1200,2,"A",.,"R",2272,"R",2740,"A",.,2,"R",407,"R",571,"R",978,"R",2289,"R",1988,"R",960,"R",18,1,0,0,1,0,1,"A",.
101897,1,1,-2,1,1,0,1,2,0,-2,1,1,1,1,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"B",.,"A",.,1,1,2,1,1,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,0,1,"A",.
101912,0,1,0,0,0,0,4,-2,-2,95,0,0,1,0,1,1,1,0,0,0,0,0,2,1,3,1,2,1,3,1,1,4,1,"R",775,"R",1226,"R",380,"R",643,"R",165,"R",229,"R",0,"R",1,1,"R",200,"R",51,"R",294,"R",74,"R",420,"R",550,"R",410,"R",520,"B",.,"B",.,"R",18,"R",21,"R",15,"R",22,"R",15,"R",19,"B",.,"B",.,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,0,0,0,1,0,0,2,-2,2,-2,2,-2,2,-2,1,"R",25,"R",100,1,1,1,1,1,1,2,1,"R",1264,1,"R",19,"R",3725,"R",4614,"A",.,1,"R",165,"R",230,"R",395,"R",2001,"R",1023,"R",394,"R",1,2,0,0,0,0,1,"A",.
101949,1,1,-2,0,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"R",0,"A",.,1,1,2,1,1,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,0,1,"A",.
101958,1,0,-2,0,0,0,2,-2,-2,-2,0,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,1,0,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,2,"R",0,"A",.,1,1,-2,2,2,-2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,2,0,0,0,0,1,"A",.
101994,1,0,-2,0,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,0,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"B",.,"A",.,1,1,2,1,1,2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,0,1,"A",.
102030,1,1,-2,0,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,0,0,1,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"R",0,"A",.,1,1,2,1,1,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,2,0,0,0,0,1,"A",.
102049,1,1,1,1,0,0,4,-2,-2,54,0,1,1,0,1,0,1,1,0,1,1,0,2,1,2,1,1,1,3,1,1,3,2,"R",827,"R",1608,"R",705,"R",1406,"R",257,"R",455,"R",0,"R",3,2,"R",321,"R",45,"R",602,"R",84,"R",520,"R",640,"R",515,"R",620,"B",.,"B",.,"R",23,"R",29,"R",23,"R",30,"R",22,"R",27,"B",.,"B",.,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,131,1,131,1,131,1,131,4,"R",35,"R",25,1,1,1,1,1,1,2,1,"R",2002,1,"R",19,"R",3452,"R",3572,"A",.,1,"R",257,"R",458,"R",715,"R",2435,"R",2111,"R",712,"R",3,2,0,0,0,0,2,"R",6
102058,0,1,0,0,0,0,4,-2,-2,54,0,0,1,0,1,0,1,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,1,1,0,0,0,1,0,0,2,-2,2,-2,1,198,2,-2,1,"R",20,"R",25,1,1,1,1,1,1,2,1,"R",70,1,"R",15,"A",.,"A",.,"R",4600,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,2,0,0,0,0,1,"A",.
102067,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"B",.,"A",.,1,1,2,1,1,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,0,1,"A",.
102076,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"R",0,"A",.,1,1,2,1,1,2,1,1,"R",83,1,"R",15,"R",1750,"R",1540,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,1,0,1,"A",.
102094,1,1,1,1,0,0,1,2,0,-2,1,1,0,1,1,1,1,1,0,1,1,0,2,1,3,2,3,3,3,1,1,3,2,"R",1991,"R",2378,"R",1636,"R",2141,"R",757,"R",950,"R",39,"R",26,2,"R",0,"R",0,"R",1575,"R",89,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",19,"R",24,"R",19,"R",25,"R",17,"R",23,"A",.,"A",.,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,134,1,134,1,134,1,134,1,"R",35,"R",35,1,1,1,1,1,1,1,1,"R",2869,2,"A",.,"R",2910,"R",2950,"A",.,2,"R",796,"R",976,"R",1772,"R",4369,"R",3777,"R",1707,"R",65,1,0,0,1,0,1,"A",.
102234,1,1,1,0,0,0,4,-2,-2,30,1,1,0,0,1,1,1,1,0,0,0,0,2,1,2,1,2,1,3,1,1,3,2,"R",1703,"R",3076,"R",893,"R",1643,"R",143,"R",254,"R",1,"R",3,2,"R",103,"R",31,"R",367,"R",94,"R",480,"R",600,"R",490,"R",580,"B",.,"B",.,"R",21,"R",26,"R",22,"R",28,"R",20,"R",25,"B",.,"B",.,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,0,1,0,0,0,0,2,-2,1,334,1,334,1,334,1,"R",25,"R",25,1,1,1,1,1,1,2,1,"R",1070,2,"A",.,"R",5350,"R",4900,"A",.,2,"R",144,"R",257,"R",401,"R",4779,"R",2536,"R",397,"R",4,1,0,0,1,0,2,"R",5
102261,0,1,0,0,0,0,3,-2,-2,-2,0,1,1,0,1,0,0,0,0,0,0,0,2,1,3,1,2,1,3,1,1,3,2,"R",13,"R",10,"R",11,"R",9,"R",7,"R",5,"R",0,"R",0,2,"R",1,"R",8,"R",9,"R",75,"B",.,"B",.,"B",.,"B",.,"B",.,"B",.,"R",17,"R",24,"R",15,"R",29,"R",16,"R",23,"B",.,"B",.,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"R",30,"A",.,1,1,2,1,1,2,2,1,"R",98,3,"A",.,"R",2550,"A",.,"A",.,2,"R",7,"R",5,"R",12,"R",23,"R",20,"R",12,"R",0,1,0,0,1,0,1,"A",.
102270,0,1,0,0,0,0,4,-2,-2,66,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,1,1,2,3,1,1,3,2,"R",1383,"R",2193,"R",643,"R",1093,"R",166,"R",186,"R",9,"R",12,2,"R",60,"R",20,"R",234,"R",80,"R",388,"R",450,"R",380,"R",450,"B",.,"B",.,"R",16,"R",18,"R",15,"R",19,"R",16,"R",18,"B",.,"B",.,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,161,1,161,1,161,1,161,1,"R",15,"A",.,1,1,2,1,1,2,2,1,"R",1006,1,"R",19,"R",3148,"R",3376,"A",.,1,"R",175,"R",198,"R",373,"R",3576,"R",1736,"R",352,"R",21,1,0,0,1,0,1,"A",.
102298,0,1,0,0,0,0,4,-2,-2,76,0,0,0,0,1,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,0,1,0,1,0,0,2,-2,1,112,1,112,2,-2,1,"R",25,"A",.,1,1,2,1,1,2,2,1,"R",593,1,"R",19,"R",2400,"R",3485,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,2,0,0,0,0,1,"A",.
102313,1,0,-2,0,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"R",0,"A",.,1,1,2,1,1,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,0,1,"A",.
102368,1,1,1,0,1,0,1,2,0,-2,0,0,1,0,1,0,1,1,0,0,1,0,2,1,3,1,2,3,3,1,1,2,1,"R",2737,"R",3501,"R",1815,"R",2521,"R",805,"R",1192,"R",520,"R",806,1,"R",0,"R",0,"R",1323,"R",40,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",18,"R",23,"R",17,"R",24,"R",16,"R",22,"B",.,"B",.,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,134,1,134,1,134,1,134,1,"R",30,"R",50,1,1,1,1,1,1,1,1,"R",2094,1,"R",14,"R",2620,"R",3096,"A",.,2,"R",1325,"R",1998,"R",3323,"R",6238,"R",4336,"R",1997,"R",1326,1,0,0,1,0,1,"A",.
102377,1,1,1,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,1,0,0,1,1,0,2,1,2,1,2,2,2,1,1,4,1,"R",1104,"R",1508,"R",607,"R",953,"R",279,"R",409,"R",0,"R",1,1,"R",360,"R",52,"R",441,"R",64,"R",390,"R",490,"R",390,"R",480,"R",390,"R",490,"R",17,"R",21,"R",17,"R",21,"R",17,"R",21,"R",4,"R",5,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,161,1,161,1,161,1,161,1,"R",25,"R",25,1,1,1,1,1,1,2,1,"R",2040,2,"A",.,"A",.,"A",.,"R",7570,1,"R",279,"R",410,"R",689,"R",2612,"R",1560,"R",688,"R",1,1,0,0,1,0,1,"A",.
102395,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,1,0,0,1,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"R",50,"R",50,1,2,1,1,2,1,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,2,0,0,0,0,1,"A",.
102429,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,1,"R",0,"A",.,1,1,2,1,1,2,1,1,"R",184,2,"A",.,"R",1850,"R",630,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,0,1,"A",.
